addr,total,success,fail
0xbea3026f13a9d944f87fea6be910e23a2e0fcc58,206,150,56
0xbd2fbaf2dc95bd78cf1cd3c5235b33d1165e6797,136,136,0
0x6f2ddd6417bc575390166edbcb7bbc8278e443e4,73,0,73
0xbfd2cfa581253ef250bfe328e9d1f2ee07bf5744,59,2,57
0x98c7fa114b2fe921ba97f628e9dcb72890491721,191,41,150
0x79c8817d3561be1ea789eda02adb8c70c61cdd38,20,17,3
0xef3af51bd327ea667ed7ba73c96ad0d5cfa8dde3,28,27,1
0x4377120e5690b579b08a07f7164c9a4dbd540ed8,88,0,88
0x947872ad4d95e89e513d7202550a810ac1b626cc,85,85,0
0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,132,132,0
0x501804b374ef06fa9c427476147ac09f1551b9a0,177,177,0
0x4c0c7a2d85be0fc70d44a0f69e1d1baed93ed820,105,2,103
0x95ab7a1f8cf303a9724e077b34483372907e0701,218,0,218
0xc1339cf4c27d29b5bd1faa90739ad1e2d4a8b9cb,426,426,0
0xb74dda1dd3faf7102a12200a4eba9aea6547939c,322,320,2
0x1321f1f1aa541a56c31682c57b80ecfccd9bb288,115,5,110
0xcfd74a41812c0f864d38a8aa10f48b84a2f6d59d,20,19,1
0x7d8d74b44b433ca6f134e43eec1e63b0c43eeafa,60,19,41
0x4c1f922ec4c18312efc384bf58cf72271af260ce,36,19,17
0x984eea281bf65638ac6ed30c4ff7977ea7fe0433,148,20,128
0xbe34652ed180bda7b9a757bac71a22e681c06c5f,61,2,59
0x500f312864d14bcc73b3760c55fe6567b193437f,307,135,172
0x2a9bdcff37ab68b95a53435adfd8892e86084f93,176,64,112
0xd0c3cd7ac1109593e31150098ef77abe3ff18f98,109,17,92
0x3cbb7f5d7499af626026e96a2f05df806f2200dc,74,73,1
0xca77bdc583c13eb9714b108581b269d2e239eee0,60,60,0
0xe91852c1c7fd57e3b11a51f2904584e3d5bdd279,76,75,1
0xc2faa7cf625b8adadbe423738c269558dc909d41,151,29,122
0x09233d553058c2f42ba751c87816a8e9fae7ef10,242,227,15
0xd779eea9936b4e323cddff2529eb6f13d0a4d66e,55,55,0
0xf53bb7d247670452409b13f2e0522b0cd4f6b63b,48,1,47
0x76f3a1ef80a1142f9bd2b868d59ab75a1c0916d4,191,1,190
0xa333f9722b4980f4aca6e897f97193b25a719bf5,200,175,25
0x06fd3999fa72163c6f21f649587e6b6d670cdc8b,497,188,309
0xa7eef6bec65ce5ca524dbe0490aafb52bf4da650,139,1,138
0xbae401c0e6bf3bb3f128c774c9bc1e29e74ed8f8,238,0,238
0xc8bcbe0e8ae36d8f9238cd320ef6de88784b1734,173,6,167
0x95d2dbb007b66c47aedc1fb5b50f6ae1221db8d4,253,233,20
0xa5b866070675dacef0e36497d756547fbb60afeb,238,136,102
0xcf8896d28b905cefd5ffbddd5dbfa0eeff8d938b,436,3,433
0x49a470186e3704424e2a044e5a8adc637815b3ec,156,4,152
0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,100,100,0
0x84845c3b92656c3459f8d704dfbc6a3830a94fe3,141,2,139
0x52bbfadd3a0d24f76a9e78a5e6fd08dab65daa14,36,36,0
0x1720d3a3984c75e6514316c5aec903651e4abe28,218,70,148
0xb5893a75b74f9caccd3c23b4a974db5f53b4e9d2,252,251,1
0x09007e5a45bcfca2fdf8fe320d331af889f88256,252,237,15
0x6c709966ead8fdc5bc6d49463d258b9d3432fe38,399,12,387
0xe4ee205af5113e479a0f2fbd25be2ef0c17f952d,302,4,298
0x06b3e0f4674474232b6cee01e14d7ddb08a04fbf,379,4,375
0xd501900646641eaf5755758e11eeaa43df691924,107,107,0
0x3e27ac534fa21504dbceb0ca45d6822f1d02c5fe,214,210,4
0x383518188c0c6d7730d91b2c03a03c837814a899,277,277,0
0x69a04d373e3e2db13027e9d584eb8203d46a86c7,108,1,107
0x22b04a99ae8cf14248eeb6ceeb6b6b536673cc71,89,2,87
0x36f17bd0f7028c784b2e0c9b5a65dbe071a902d7,52,52,0
0xd912549092633fb0a21aac81c7c41de168ab31df,183,28,155
0xdd01a768ac00814325c0fa6d3314f0ef3fc19ac0,39,3,36
0x1bc1ba41156c4b2cf194d3006ba59bd142c2b55b,72,25,47
0xd20969460645add745f3f490d0f7aee1be60b741,417,2,415
0xcfef8857e9c80e3440a823971420f7fa5f62f020,83,83,0
0x863f7abaf3d279d301a1d5c6e1f321e2cd2b428d,145,6,139
0x87dcb78443f9814e300f5dafe8eaf46a34832742,308,112,196
0xf725f73caee250ae384ec38bb2c77c38ef2cccea,90,67,23
0xee467844905022d2a6cc1da7a0b555608faae751,180,0,180
0xaa792d94af4743b8b299cafbf07d6e832af48616,136,3,133
0x78fd3fa3ce045f59eb8c4dc7c21906295a8e3ab4,341,279,62
0xc1830ab819941dd996567981d35f6e82162d44f0,408,1,407
0x4a9271911a7fcdef1159a8e6bf9874b28dced5c6,79,65,14
0x12632d6e11c6bbc0c53f3e281ea675e5899a5df5,428,101,327
0x980e7bd1448a547ac501510881367dd2c4c8dcb4,28,0,28
0xd0c37cda48fe5d6ee7132181a90dc58206db5404,108,0,108
0x53e8ed5311d4815cb39007a5eadbea42d6d1046c,60,34,26
0x43f11c02439e2736800433b4594994bd43cd066d,409,161,248
0x180ce135fffdc4e47c58ae7b7e5463b62fc4d4c2,60,29,31
0xde7d85157d9714eadf595045cc12ca4a5f3e2adb,215,215,0
0xd8537b0ea5b21ca39af493525a3c54b6fa8f32b3,146,60,86
0xde67d5219e7e660204f7dbd448b801d9fe700e13,32,8,24
0x262fa0f6a1d7d0a4b74463d38e0dd4de51d55b40,45,43,2
0x6b1bff72f00cc147b5dc7a5b156fe7a6fd206dda,252,252,0
0x5930db0f73b9bcf40f42d72dabbfdd16249ec5be,159,42,117
0xd0d42005e7b3c0812b1268f0e5faf97ff2423651,321,65,256
0x5216db4d4cb22d1ba38866867c38d8e862974e82,266,100,166
0x9aa62baa781021b32f011733fccae843a5dc0fff,139,25,114
0xa088ac5a19c28c882d71725c268244b233cffc62,74,69,5
0x991a546a167ceb2a6a7c344c9d85269ac03035d9,73,0,73
0x9cc3a20d9e7789e5ad5f0b86edf2a65f55d26b41,81,0,81
0xc7ea7beb0606f2b7fb984206e363228456000bf8,43,0,43
0xd9c036e9eef725e5aca4a22239a23feb47c3f05d,254,95,159
0xfc1e1fd1d25d915c7eae1ece7112eb141dca540d,317,317,0
0x3acce66cd37518a6d77d9ea3039e00b3a2955460,297,192,105
0x26d2edd9bce916b9fecab9f3196367033dfef036,68,11,57
0x6f149d6738ad1001bbeb61814cd1fad92ef5ec6d,34,33,1
0x12bb890508c125661e03b09ec06e404bc9289040,134,132,2
0xc5ca1ebf6e912e49a6a70bb0385ea065061a4f09,88,5,83
0x80b71d526bd9201078433bb3baf84feb6eba38da,74,73,1
0xc25a3a3b969415c80451098fa907ec722572917f,143,143,0
0x83677aa1068b453c0b2b7e9b0e0df499af5f71e0,18,0,18
0x64f35f96db9b2f54d258ec677332f24aa4846271,41,40,1
0xafcdd4f666c84fed1d8bd825aa762e3714f652c9,101,83,18
0xa086cd8e22d1e51735a2c338149ce62758d7b4ba,381,204,177
0xf8c3527cc04340b208c854e985240c02f7b7793f,253,253,0
0x9c86c3f09406395d2cdac14e1415dc88a4a1806b,88,88,0
0x0ec73b8ae55076877c149c9c3de513ed51021781,144,1,143
0x4e76fc610da679c9d07c7d640831ad6ff81e0252,65,65,0
0x837704ec8dfec198789baf061d6e93b0e1555da6,249,249,0
0x808507121b80c02388fad14726482e061b8da827,125,124,1
0x379ef659d6324803ebe07ca367038f644d50c00c,158,80,78
0xda3643af97eb050b79067aff8b3d72254505df86,46,29,17
0x934cdc04c434b8dbf3e1265f4f198d70566f7355,113,113,0
0x30a663f66fa4689b5482bc24df164ab6891b5bdb,258,257,1
0x3818eff63418e0a0ba3980aba5ff388b029b6d90,72,72,0
0x7d0e26ae212734656f410bdbb53eb3d665b46b3f,176,101,75
0xabc207502ea88d9bca29b95cd2eee5f0d7936418,130,130,0
0xc55c2175e90a46602fd42e931f62b3acc1a013ca,148,144,4
0x3d6a1f739e471c61328eb8a8d8d998e591c0fd42,287,287,0
0xcb4307f1c3b5556256748ddf5b86e81258990b3c,445,105,340
0x5208390b80f7e4dd63b691896b8677b21fafbc32,140,139,1
0x6e4785c6d10c8d5069f58be330862ef77ccf0f92,79,1,78
0x55724d388aeb791f64ba42ee918a38ee28a39f19,92,91,1
0x744cb7dfd307d09d00a6e2b536ee616f3f897bdd,153,4,149
0xc8805cebd927941a3b26e2edced20d666fb118ba,86,86,0
0x97c3522f1900b9a075aeb513d956127627b5f86c,13,8,5
0xac010690e41fb5c6f9d66cc33bd78c2f8eca9a2f,253,52,201
0x26248302283dc5cc6352ce3e85a261fee481fd07,64,61,3
0xd5525d397898e5502075ea5e830d8914f6f0affe,182,177,5
0x534d37c630b7e4d2a6c1e064f3a2632739e9ee04,182,128,54
0xb3bc23be3e63532ca48a77cae930393b1c058ba5,24,21,3
0x4758f5189cecb2384e54389d1439cb8ebaf15565,187,33,154
0x17b8ef727a48c47a3dd545435fdaba9194cf3899,96,4,92
0xea917326e8a95299c02655fe947962c43a11487f,73,71,2
0x7bc7adff8ff3521297a33fed5df169955e27543d,160,7,153
0x8ddfd6149ddd2e34ff029291c27d6a8ed39b8e8b,63,40,23
0x5edd5f803b831b47715ad3e11a90dd244f0cd0a9,319,137,182
0x0ee9acaebf415c0a9dc5e80ffee724ec5a105cc5,15,7,8
0x92491c8871ef7e06921f29238674caf54652f218,143,4,139
0xe8e9d211f9aa4b139b6a0ad59b6694be509f148d,65,51,14
0x5abc7358d287c26f07e4b8760ea0c8be4483234e,145,100,45
0x27013d274aa60c6e6883aa2130e8b01249eb11d4,155,62,93
0x47d182f57202af56d19d85a351cb18afb8b7ac16,183,1,182
0x4c11249814f11b9346808179cf06e71ac328c1b5,271,271,0
0x0ea256a96999647a07d63ba2a02823c30abf8c3a,62,60,2
0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515,118,117,1
0xf2e63dcf2a215826ddc3c543f495da807becaaea,71,70,1
0x6c5f5e5a5bb4a140789c090c3f80cc875078c6db,104,78,26
0xf49f43c1e8b0c8ac13e63ec7921692a199029d49,51,20,31
0x5e3217b92a69147ec6e8675669819ed718ad6b4a,47,46,1
0xdaeecd365bcec74656bd4068879db469e815641d,247,141,106
0xd40631f897b0d9bde80b27785a94e5f908548af1,83,83,0
0xfd7869963a29e18c66c90715c6621fbed5bf81c9,34,27,7
0x4e19034ad1f56f0208e38caecb24b4557a64b428,70,57,13
0x87821c7fe32753ce37a293ed6e05bef789bb968b,100,100,0
0xf3eb8b90c763b8b2b53e7819ac27eca8f94c8ec2,73,72,1
0xb48eb7b72ff5a4b5ef044ea9e706c990bb33884d,144,95,49
0x738e19cbe9f0443772b0ccce45d9fd8f98057850,334,58,276
0x70e8de73ce538da2beed35d14187f6959a8eca96,158,158,0
0x96cc3c13fe49c463fbc5ef020d277778fa84fe7d,67,1,66
0x77372f52b61d8a2946a73ca3a00c02e8c7b588de,52,1,51
0xaf4dce16da2877f8c9e00544c93b62ac40631f16,364,364,0
0x3c48ca59bf2699e51d4974d4b6d284ae52076e5e,51,51,0
0x89af532726f48b7e77ae60705e166252e9dcde15,145,3,142
0x64de91f5a373cd4c28de3600cb34c7c6ce410c85,304,304,0
0xe381b9b1a7f778b27543dcf3da7f4305f38e0233,38,4,34
0xffffffff2ba8f66d4e51811c5190992176930278,151,151,0
0x52ec2f3d7c5977a8e558c8d9c6000b615098e8fc,32,16,16
0xedaa587ff5b31d8ba58c6d9c21f063f52b68cad6,46,44,2
0x2026fa4824470429f20a12655325428bdcc4db6a,41,0,41
0x9c066824f00b9f444f6d56f29c949a07eaab39fc,85,63,22
0xb8be3baea710c42b1fee566f1086b169b726f4a8,239,82,157
0x4717b54e2f36e62d0cb55495196ff13943e86d81,21,2,19
0x1c96e737e576de9d44dabe5751afc86a91a25903,268,35,233
0xd5f06d23ec4d75ddc3bebeb0c133a14018d45a45,108,107,1
0x116aebbad1c8226c80f9f0cb4e255540a0f7afd9,120,112,8
0x31d4c5be1082a88f2abafea549b6c189c2cf057f,295,212,83
0x8d609bd201beaea7dccbfbd9c22851e23da68691,414,124,290
0x7887f40763ace5f0e8320181fd5b42776d35b1ff,306,7,299
0x508d06b8f3a4b0fd363239ce61e0c4b0b82f3626,182,65,117
0x3c31929c6781c603d7526fa57d86497497951fd7,40,2,38
0x1ed89eb526a8be0ac8c5f7a1646698c6913029e1,94,75,19
0xb3c60348a8f8ed8b260fd1966c9f2b740e6caedf,31,1,30
0xe41bea6888f771a0c16d7188284522b76c135252,118,118,0
0x0e64e8432a259c52846acdaf4e529125e840160f,125,124,1
0x464fdb8affc9bac185a7393fd4298137866dcfb8,83,83,0
0x06911466341299d79e9e1368a016c73d009691cc,118,24,94
0xa47da714d0265c012e85703fa7280d69fd5961df,74,56,18
0x0d51e692be786b8dfd0620b0286e1f45e75b4d28,228,131,97
0xd376e16ac4d2160541048e08eb95001b6b8f1a68,51,32,19
0x7ea61250bc132cfa1ac90b266241038376406e5b,28,18,10
0xa1f60f41473b40b2fb894a17fe3f8e62ae8d3289,285,0,285
0x88cb253d4c8cab8cdf7948a9251db85a13669e23,83,83,0
0x3a0916f7a5b1abbc468805358546667e186c8d7c,56,0,56
0xd5bf9e015755489d7f8e1465ce3d82cc550efec8,65,1,64
0x3019227b2b8493e45bf5d25302139c9a2713bf15,93,17,76
0x4d0d840f32c8def495170318dd052f2d082d4906,105,105,0
0x0c684b8c37bbd3e58dfde822025591d15c030cd9,289,12,277
0xfb13dfc9f8f3eeddd7c9b581d0d7cf367513ff7c,223,191,32
0xf2b61b55c5eb86be3ca698d547c3b2f11b6902ab,79,46,33
0x6d0683ed0f79411bd6bd1f5d517ede248ead34ad,81,1,80
0xc146b7cdbaff065090077151d391f4c96aa09e0c,158,49,109
0x3bf254b6e2c616a72e1540cdfd17533ac9f57891,143,4,139
0x551e8866512183c35176752741cfd3ce9e3a6c0e,63,0,63
0x963b9e20321cab408f3b35520f0fe3f54148f508,135,78,57
0xa5d9a0247b75353f3d756d321e3f4db59528c82c,229,68,161
0x91f42059d9258f82544267abca56af6b1487e727,87,86,1
0xc6e9bc3acd4121dd4fab8f440dacb854b0ea86f0,19,3,16
0xe31107697ac27303a12de3f17b89b53a33a1696e,19,4,15
0xee37e56f3a47d7c752c92407064f96077338fd5d,100,17,83
0x5a7c2faf1f08314a1c24f4e09f452d4eb11f6eec,324,0,324
0xe2d310cb8992b3fa1051ba4710f41c43eb5bba5d,60,53,7
0x839e73a4f3826702332d807abfcfe417211dc192,37,0,37
0x849ba2278cdae7fa7006c0661fea1c35d5af3336,63,1,62
0x334238e4e2ea83c3695f90c40f7608cb78ea5c79,45,39,6
0xf3545dd41364ceb7aad568f4b60981b49c81d81d,37,1,36
0x3266724e4e58e5891eb30e6d329ba119a192483c,116,11,105
0xd3c4163e18aaebe43b4fc8b1a53dc3241fb3d017,42,19,23
0x568a6f14c8096983b341b5514930a45637e13222,225,35,190
0x25a339134e8eeedc9b73a51f2a4aebeaa1ae7b97,39,29,10
0x65f9f7f4a4ddd517b35c9357f575f0f1df431cbc,81,13,68
0x6cc8e06d647883868f2d3149b0ea0734fd67f3e4,316,300,16
0xa3b7cee4e082183e69a03fc03476f28b12c545a7,113,112,1
0xcafe001067cdef266afb7eb5a286dcfd277f3de5,130,38,92
0xb0eac62cfaa83d774a0ee5cd12c48b1f9e245513,45,42,3
0x04969cd041c0cafb6ac462bd65b536a5bdb3a670,178,174,4
0xabf9e19cdd5d46bf13f94570d37db8d70b592e1d,33,22,11
0xf1d13c4045a345df643e930f3c1a041262e9a143,77,2,75
0x72b886d09c117654ab7da13a14d603001de0b777,130,130,0
0x5d95c4c73e152727750df27ff7da1c7169430dd6,147,5,142
0x7ff4169a6b5122b664c51c95727d87750ec07c84,337,138,199
0x4f225aade82ab59d19808a6b4a04562d562cbaa9,187,2,185
0x1b890fd37cd50bea59346fc2f8ddb7cd9f5fabd5,61,61,0
0x9192249b95d0d3dacb3a0b0cd93560f4209c7493,3,1,2
0x1f27b6676aed74571c86a9a2684f86af8960a1d8,354,349,5
0x970d5e0bd5c4f193fccf7fd579590c5f5c69b2d9,141,28,113
0xff36ca1396d2a9016869274f1017d6c2139f495e,50,2,48
0xe3155db13b2be4866b7723b1458eb9611b838930,92,3,89
0xadb0739822374a05653f513683ddbeba3cc81f2e,187,100,87
0x818bab157da988549f570e6e71ac8c6c68719b26,107,3,104
0x26db7c201cf83b0a5f4e764e854b9f108ef0e71c,184,181,3
0x920e4cc5c50548ed2825de9e380a4d7b2a7ff143,158,32,126
0xf50a07e4ff052a14f3f608da8936d8ae0ed5be50,65,4,61
0x00fa82ea9be4e24ec6d7ed86ef93bfe85b9a3e68,74,33,41
0xacacef43b4a695c06daab79725477327bdcbfd0b,48,46,2
0xca62ec42a1f25db13a55a4ef65dadf8c5ee260e8,349,348,1
0x8cedab98796b84cd7f3938d437e833079f59f7be,216,6,210
0x28d4a32e275ebb5f16d14ef924281ddcade9a683,24,15,9
0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,443,443,0
0xac43f1c3dec807ceab45e9ab3327126aa69b7a26,191,162,29
0x8b3dc8d4edd8944bb8ef11913af9c3b55140805d,249,157,92
0x96f98ed74639689c3a11daf38ef86e59f43417d3,389,389,0
0x34b6f5aa05d2bf9e524d5f0f5fa8cea6dbef2bcd,447,5,442
0xb9b2fae0086a14f626af91da173ec48233b7ab89,159,2,157
0xdc4cdd5db9ee777efd891690dc283638cb3a5f94,151,0,151
0x9e04f519b094f5f8210441e285f603f4d2b50084,60,1,59
0xa42707dd8e034ce97945e7cc107fc593772602ce,76,75,1
0x2f71f82d082cf7ece361f5992679fadd52b645a9,118,15,103
0xbd110e74055130ba1cd2fb4c4f9999eaececd889,93,6,87
0x558b43902dac85134c72a2b948e8db597e2992f0,21,21,0
0x765df6da33c1ec1f83be42db171d7ee334a46df5,177,5,172
0xf2bca53f401c0f53ca78e9270efd1f7b5330b522,87,1,86
0xd633587a06e396d8bab8083bb70e0bda31911408,71,0,71
0x3e501e96e8db608dcb88bccb6858c79da1af3e09,34,30,4
0xb474842a8c01d9de15b2781462673e1ac62bd5ce,33,33,0
0x63f88a2298a5c4aee3c216aa6d926b184a4b2437,340,340,0
0xf04ceb03901cb0ff4cc423a270f42898194c65fa,121,20,101
0x2a036569dbbe7730d69ed664b74412e49f43c2c0,124,5,119
0xc4c75f2a0cb1a9acc33929512dc9733ea1fd6fde,217,89,128
0x43835ca7646c07b6933d0c1c16ddc41c4cb5600e,179,49,130
0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,468,12,456
0xf170dc852241822f16f2c51d8f0f58164a863f79,31,19,12
0xb7bceb36c5f0f8ec1fb67aaeeed2d7252112ea21,326,326,0
0x7e5f21576c3eb6796de56c21f09b93e1677050e0,46,24,22
0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2,165,102,63
0x0a16305612706b4eabce43247d61fe7fbed708e4,395,34,361
0xee8ba81d3aab92ff5592652f32028078f919af8a,104,3,101
0x9f5a47429d263f5f6c0d3c7423364e73f6fc3174,371,124,247
0xe22d6d84e048f08687c087561a350a33d8af7cc1,66,49,17
0x2fc52c61fb0c03489649311989ce2689d93dc1a2,144,9,135
0x3d6ab55fb262f786ba1e9d1172657fb2d462f1f8,308,281,27
0x88c2177f954a36ba4b138c772db8707d41c13cd9,14,14,0
0xfac0b889703ab4db3426ef67d437bee3408941ac,136,5,131
0x6d3ab34f42f8ecf7645f05c343f8d520e0764589,56,44,12
0x87e0864de88c60c5d11d51647e5bf12db3974674,46,46,0
0xd73ca0d13e2bba8fbc6cfe60c8fd5753563da1de,20,8,12
0x4d93224bd835296da871043349f6f58e820bd9cc,24,24,0
0x24ed24f98965acad3109bf0786dcc67f7496ba55,77,53,24
0xc67f5e3a5b697ae004edd8f84925189a81c6dc4b,79,61,18
0x2dff22dcb59d6729ed543188033ce102f14ef0d1,238,4,234
0x32ddbb0fc65bb53e1f7d6dc1c2a713e9a695b75b,196,121,75
0x809826cceab68c387726af962713b64cb5cb3cca,433,433,0
0x8035d57f384b79ac0f808359630daf479fbe80d9,46,33,13
0x66f73d0fd4161cfad4302dc145ff994375c13475,57,57,0
0x13e7d08ed191346d9fee3b46a91c1596393dcd66,190,34,156
0xd8a5d498ab43ed060cb6629b97a19e3e4276dd9f,305,190,115
0x6f2235864cf897078fcdcc2854b76c482cd16874,210,210,0
0xc7df86762ba83f2a6197e1ff9bb40ae0f696b9e6,163,111,52
0xda0c94c73d127ee191955fb46bacd7ff999b2bcd,44,44,0
0xfb5c6815ca3ac72ce9f5006869ae67f18bf77006,146,4,142
0x12770beb72920bcdff7b132e207040691dd27213,111,23,88
0xd98827cad6c190ecc5bff92cdceae8b167f468c2,115,58,57
0x90d9fb9cd52fd640f589c1e74955ef573ce63ca6,97,51,46
0xd186db306f8bbdd515663e3880b2a94c16fa58b2,358,326,32
0x172700a7dbbf92ee1db1474f956fd1078d2d0a00,41,12,29
0xf297f8970ef3dadb3beb6de78b135debaad3a626,164,88,76
0x3d198d8c45c3d2adec3eefd1a550947718b200f7,37,18,19
0x883ba661fd9824778ff14a97f3a03eb324540201,170,54,116
0xdbd9f2007fc114306b078edd1b832af3ad5c2980,36,34,2
0x229d314730a8bc5547f05bf54163c20cfe8e013b,40,37,3
0x5a1912749d2b7c3cdb832b81601c8c3f437a0de8,32,32,0
0xcf8918df752ad873b79f8ea05a80ad8fd02a64e6,257,40,217
0xc2c0fb5194cd13f282005f49c40613040ef685a4,48,48,0
0x785433d8b06d77d68df6be63944742130a4530d1,368,101,267
0xa93a4c25bc4c5395c66adfb53e264bd870ca2876,431,431,0
0xf0f9d895aca5c8678f706fb8216fa22957685a13,338,338,0
0xe1c7e30c42c24582888c758984f6e382096786bd,206,206,0
0xbd4b2dd8fbcecb2af5904ff5f218037b0f693275,39,39,0
0x2c9c19ce3b15ae77c6d80aec3c1194cfd6f7f3fa,88,88,0
0x71381aa65eaa38e77bf14ae450da9f6202eb59fa,45,6,39
0x1fd389ac8e6c958b0f01067540fdff8a11488201,27,26,1
0xa7e36cbe8c97d9fb48dbf5587fd7e78cf13e552e,45,22,23
0xc89c55c62128b8ae7cb1c4923733585ca709ea74,24,15,9
0x64a1c0937728d8d2fa8cd81ef61a9c860b7362db,162,146,16
0x1788430620960f9a70e3dc14202a3a35dde1a316,191,191,0
0x478b33d7f923eecb39a712e038cf2f40293b96ae,165,74,91
0x318f6a35547696848cb0c251c46de67ee1511296,438,1,437
0xd5eab5726bcd05a62becc74bdac5df9c7fa93622,445,445,0
0x72a1469d6eddc4dc7292b070b0570abab4a1175a,363,3,360
0x56b391339615fd0e88e0d370f451fa91478bb20f,136,4,132
0x79f3421e4ee96b4a0da649214f5ff6a2285970f3,174,0,174
0xcdefd353ba028a77c1cfbbf9571e7a19df582380,63,63,0
0xe3e6bcf6ccfb2f6b5ac771f94c691758f5e7f199,39,38,1
0x1a300c5a5639c4605c1b47f6e079e8b4056a9376,76,0,76
0x742e8ffa4f7c7e1f07ae576e2d2fc712bc925653,343,342,1
0x626e8036deb333b408be468f951bdb42433cbf18,202,202,0
0xdfeda9c39b3571fe1d403e381ebc06e9d5d85fb5,76,19,57
0x4d67edef87a5ff910954899f4e5a0aaf107afd42,87,3,84
0x2656754e71f063889ecf3e17bb7dfd0975dc3c87,50,50,0
0xbbd900e05b4af2124390d206f70bc4e583b1be85,124,6,118
0xc0cf5b82ae2352303b2ea02c3be88e23f2594171,285,281,4
0x7eaa96d48380802a75ed6d74b91e2b30c3d474c1,193,85,108
0x4cdee5bb342bf336b092f42b40ee23f6ba2bbc7a,185,185,0
0x2edf094db69d6dcd487f1b3db9febe2eec0dd4c5,183,181,2
0x19bfcdea24062e7db4e92c6742032cd89a3c8e07,71,11,60
0x29b4ea6b1164c7cd8a3a0a1dc4ad88d1e0589124,95,52,43
0x1e725bcc09ad221d35af5adeda404fb2147b43fa,110,59,51
0x232d0620fe7f5f383740cf2880782d80b22e3b0a,151,151,0
0x0f18d9e6111fadf9151f769a9ebd47d093ad2899,35,35,0
0x8eb24319393716668d768dcec29356ae9cffe285,420,420,0
0x89c70cb6d7afa7a7c9373771031c3ccb899a8d14,48,0,48
0xe6d1cf4945c90409963227caf95cfab0dcd61537,43,43,0
0xd95c08db87628febfc551c1ff1cfc9fe1269ef9c,187,186,1
0x5b4c617e689a711cf7338dae7dcd02bdac49c1f9,115,2,113
0xb271d2c9e693dde033d97f8a3c9911781329e4ca,326,8,318
0xd8faf7d15782c60d71e55895f2419566643ba9bb,95,65,30
0x54e142d6bd03dbc5ea4365e326c8dfecfcb71fb2,184,1,183
0xa71b14c54a379ac373687be30fff502cc1b260d2,23,23,0
0xa63673fd80e67aaeab5489c61760a490476a748a,99,86,13
0x67062888a7c4d7acac8d4ee82920aa1e0189accc,115,64,51
0x63347a7ffe6d0974b7dafd0cd18ff000c25ca5a8,25,16,9
0x0c2b624f5e1c0e2843e4cf78d6d0303eb2259ea6,27,27,0
0xb000a4933107033a4e5483a1576eda178f769508,125,80,45
0x15b363ceb7688a727b8406aed009d70f7704cd34,267,109,158
0xf61690ed5334d00ba7e03ff96dacf1fcf0685169,80,58,22
0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2,190,190,0
0xcbbbdd5e36f579369d92e2c7514a61d88b5dfe05,33,33,0
0xb184b9414e7d7c436b7097ed2c774bb56fae392f,190,145,45
0x47c00e8d00d34bd57b4dd61ccde91dbe5ddae6c6,55,35,20
0x0a57e26e480355510028b5310fd251df96e2274b,230,33,197
0x17d547c0d9bc981d40de99df5d077652fdb2d389,69,0,69
0x5b003b8a7ddc04ccf873cd098647dd525ad5e854,67,62,5
0xe493ea3c5f689280b19f4f566a62e65e7bc5c4ff,43,42,1
0x37c997b35c619c21323f3518b9357914e8b99525,91,2,89
0x049bddf5c1aa5ec3edae66525379e3c30cdf88a7,33,33,0
0x1482d014aacbeabe40e81aaecfa53c1b226a059f,18,18,0
0x2aa297c3208bd98a9a477514d3c80ace570a6dee,215,215,0
0x0ee1fb382caf98e86e97e51f9f42f8b4654020f3,39,13,26
0xa2ea5cb0614f6428421a39ec09b013cc3336efbe,44,27,17
0x64a2ae6d69f6c6ff2efcd99b00476f61f5dfb7ef,63,0,63
0x33b4fe5e40e4903a0849ca97b3292eac3eb0aa36,63,63,0
0x66f4735c4fcd49832b5746c767b168fa1ff89407,54,53,1
0x63f421b24cea6765b326753f6d4e558c21ea8f76,242,49,193
0x22c594c42fcd0b9dfde27aa8976a510c9d044356,299,42,257
0xd38ea4423086ecbc3080e876ae435ce6544dc553,103,0,103
0xb318d1b6805d2f8ec0e95e2600ad60b4725827c7,388,109,279
0xea3171718dc324d8258dcdb92268cb62649bd0c1,146,94,52
0x334ec5498b9fe6575d118d89a8c9f3b4472f7862,33,18,15
0x4f70d1c9d5c8a57db5acc139915f69d06bd22f49,201,36,165
0x2e38ead6a330fc54dc543df6e7cec73b4eb874aa,278,277,1
0x46a53e620b5bf44a4400ecb576141aa6205f7431,176,157,19
0x96ff741d07a856f69527fbe07cb4f67640e97ee4,23,23,0
0xcf8009f8e3446296d02b63d43e8066d130ce27b3,276,2,274
0x7abc458a355beb1866bbf3563d48ad5a1c904621,333,47,286
0x162b78713ec6eb643e5f3bb52fbad9d3c5233ef9,60,53,7
0x9f9b2b8e268d06dc67f0f76627654b80e219e1d6,241,123,118
0x01b23286ff60a543ec29366ae8d6b6274ca20541,80,80,0
0xeeea6c44d19df3855afa7350a5b78e59bd56dd89,44,43,1
